"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geodata_center";"geoarea";
"8619";"«Пл. Соловецких Юнг», площадь Соловецких Юнг (8619)";"37.82929755";"55.80341023";"площадь Соловецких Юнг";"Восточный административный округ";"район Северное Измайлово";"А884; А97; А230; А557; АТ41; АТ51; АТ55";"Пл. Соловецких Юнг";"";"да";"ГУП «Мосгортранс»";"активна";"889092737";"{""coordinates"":[37.82929755,55.80341023],""type"":""Point""}";"";
"8620";"«Пл. Соловецких Юнг (выс.)», площадь Соловецких Юнг (8620)";"37.82944001";"55.80299791";"площадь Соловецких Юнг";"Восточный административный округ";"район Восточное Измайлово";"А68; А230; А557; АТ51; АТ55";"Пл. Соловецких Юнг (выс.)";"";"нет";"";"активна";"889092738";"{""coordinates"":[37.82944001,55.80299791],""type"":""Point""}";"";
"8621";"«Пл. Соловецких Юнг», площадь Соловецких Юнг (8621)";"37.82953098";"55.80296399";"площадь Соловецких Юнг";"Восточный административный округ";"район Восточное Измайлово";"А884; А68; А833; А97; А34";"Пл. Соловецких Юнг";"";"да";"ГУП «Мосгортранс»";"активна";"889092739";"{""coordinates"":[37.82953098,55.80296399],""type"":""Point""}";"";
"8624";"«Первомайская ул.», 5-я Парковая улица (8624)";"37.78842217";"55.79361825";"5-я Парковая улица";"Восточный административный округ";"район Измайлово";"А34";"Первомайская ул.";"";"да";"ГУП «Мосгортранс»";"активна";"889092741";"{""coordinates"":[37.78842217,55.79361825],""type"":""Point""}";"";
"8625";"«Измайловский пр.», Измайловский проезд (8625)";"37.76907192";"55.79801144";"Измайловский проезд";"Восточный административный округ";"район Измайлово";"А634; А34; А34К";"Измайловский пр.";"";"да";"ГУП «Мосгортранс»";"активна";"889092742";"{""coordinates"":[37.76907192,55.79801144],""type"":""Point""}";"";
"8628";"«Метро Преображенская пл.», Краснобогатырская улица (8628)";"37.71467422";"55.79670817";"Краснобогатырская улица";"Восточный административный округ";"район Преображенское";"А86";"Метро Преображенская пл.";"";"да";"ГУП «Мосгортранс»";"активна";"889092744";"{""coordinates"":[37.71467422,55.79670817],""type"":""Point""}";"";
"8629";"«Метро Преображенская пл.», Большая Черкизовская улица (8629)";"37.7163251";"55.79599182";"Большая Черкизовская улица";"Восточный административный округ";"район Преображенское";"А716; А52; А449; АТ41; А34; А34К; А230; А171; АН15; А372; АТ32; АТ83";"Метро Преображенская пл.";"";"да";"ГУП «Мосгортранс»";"активна";"889092745";"{""coordinates"":[37.7163251,55.79599182],""type"":""Point""}";"";
"8630";"«Метро Преображенская пл.», Краснобогатырская улица (8630)";"37.71452645";"55.79721187";"Краснобогатырская улица";"Восточный административный округ";"район Преображенское";"Тм2; Тм46; Тм11; Тм7";"Метро Преображенская пл.";"";"да";"ГУП «Мосгортранс»";"активна";"889092746";"{""coordinates"":[37.71452645,55.79721187],""type"":""Point""}";"";
"8633";"«Метро Щелковская», Щёлковское шоссе (8633)";"37.80048404";"55.80999692";"Щёлковское шоссе";"Восточный административный округ";"район Северное Измайлово";"А760; А485к; А833; А716; А133";"Метро Щелковская";"";"да";"ГУП «Мосгортранс»";"активна";"889092747";"{""coordinates"":[37.80048404,55.80999692],""type"":""Point""}";"";
"8634";"«Ул. Бориса Жигуленкова», улица Бориса Жигулёнкова (8634)";"37.73696125";"55.76757875";"улица Бориса Жигулёнкова";"Восточный административный округ";"район Соколиная Гора";"А36; А83; А86";"Ул. Бориса Жигуленкова";"";"да";"ГУП «Мосгортранс»";"активна";"889092748";"{""coordinates"":[37.73696125,55.76757875],""type"":""Point""}";"";
"8635";"«Метро Авиамоторная», шоссе Энтузиастов (8635)";"37.71890966";"55.75128394";"шоссе Энтузиастов";"Юго-Восточный административный округ";"район Лефортово";"А440; А987; А59";"Метро Авиамоторная";"";"да";"ГУП «Мосгортранс»";"активна";"889092749";"{""coordinates"":[37.71890966,55.75128394],""type"":""Point""}";"";
"8636";"«Юрьевский пер. - Платф. Сортировочная», Юрьевский переулок (8636)";"37.71842073";"55.76294093";"Юрьевский переулок";"Юго-Восточный административный округ";"район Лефортово";"А59; А730";"Юрьевский пер. - Платф. Сортировочная";"";"нет";"";"активна";"889092750";"{""coordinates"":[37.71842073,55.76294093],""type"":""Point""}";"";
